sensor_id,timestamp,temperature_c,rainfall_mm,humidity_percent,is_fahrenheit_flag,is_negative_rainfall_anomaly,is_heatwave_flag,is_heavy_rain_flag
SEN035,2026-08-27 17:52:31,27.8,36.58,86.0,False,0,0,1
SEN030,2026-08-04 17:07:26,33.2,20.57,60.0,False,0,0,0
SEN009,2026-07-02 16:37:43,27.6,,51.0,False,0,0,0
UNKNOWN,2026-07-06 21:23:29,35.5,18.2,59.0,True,0,1,0
SEN020,2026-02-22 11:27:00,21.0,49.5,33.0,False,0,0,1
SEN034,2026-01-28 19:29:35,31.89,0.25,66.0,True,0,0,0
SEN030,2026-06-14 13:38:57,27.8,,67.0,False,0,0,0
SEN023,2026-01-12 10:31:38,15.6,44.2,56.0,False,0,0,1
SEN043,2026-06-19 02:36:00,18.0,45.8,60.0,False,0,0,1
SEN003,2026-08-22 04:36:37,21.7,,64.0,False,0,0,0
SEN047,2026-01-10 00:10:04,28.7,14.99,51.0,False,0,0,0
SEN027,2026-04-26 13:22:32,38.5,23.62,82.0,False,0,1,0
SEN036,2026-08-31 23:28:34,17.7,21.34,49.0,False,0,0,0
SEN035,2026-08-18 02:37:12,32.3,29.97,32.0,False,0,0,0
SEN021,2026-02-15 02:02:20,21.5,47.7,78.0,False,0,0,1
SEN049,2026-12-06 07:36:00,15.3,45.7,56.0,False,0,0,1
SEN036,2026-03-03 09:10:43,39.0,29.72,37.0,False,0,1,0
SEN021,2026-03-05 18:42:09,22.3,30.99,49.0,False,0,0,1
SEN037,2026-01-24 22:26:43,38.9,43.9,54.0,False,0,1,1
SEN012,2026-07-22 19:57:40,29.9,1.5,61.0,False,0,0,0
SEN012,2026-07-26 21:51:53,29.0,39.7,60.0,False,0,0,1
SEN030,2026-08-07 03:30:12,27.9,41.9,60.0,False,0,0,1
SEN003,2026-06-15 05:48:55,32.3,33.53,94.0,False,0,0,1
SEN045,2026-04-28 04:56:00,33.1,49.4,82.0,False,0,0,1
SEN010,2026-04-10 23:24:02,17.7,16.4,90.0,False,0,0,0
SEN043,2026-06-22 15:02:00,36.6,17.8,76.0,False,0,1,0
SEN050,2026-03-06 05:11:02,27.0,45.6,62.0,True,0,0,1
SEN035,2026-06-20 16:28:31,21.5,8.4,93.0,False,0,0,0
SEN003,2026-02-28 16:37:34,23.11,39.12,94.0,True,0,0,1
SEN042,2026-06-05 18:10:16,22.89,36.83,36.0,True,0,0,1
SEN027,2026-05-27 02:10:43,22.4,41.6,50.0,False,0,0,1
SEN022,2026-06-03 02:45:29,25.2,44.4,39.0,False,0,0,1
SEN033,2026-05-02 23:59:46,36.89,46.7,91.0,True,0,1,1
SEN024,2026-08-01 00:00:00,25.28,43.2,79.0,True,0,0,1
SEN012,2026-01-06 11:18:10,32.72,13.6,64.0,True,0,0,0
SEN023,2026-04-05 00:00:00,21.6,26.5,60.0,False,0,0,0
SEN001,2026-08-11 05:42:39,16.78,38.4,39.0,True,0,0,1
SEN041,2026-04-28 16:38:50,20.6,3.8,66.0,False,0,0,0
SEN015,2026-04-20 09:31:31,33.3,31.1,60.0,False,0,0,1
SEN050,2026-01-19 03:47:00,33.5,32.1,44.0,True,0,0,1
SEN034,2026-07-13 05:52:41,17.2,21.2,33.0,False,0,0,0
SEN050,2026-06-10 17:50:34,22.1,,63.5,False,0,0,0
SEN026,2026-05-29 16:30:14,22.8,3.7,62.0,False,0,0,0
SEN038,2026-03-30 14:23:57,16.6,26.1,89.0,False,1,0,0
SEN029,2026-10-06 07:46:00,37.61,33.7,86.0,True,0,1,1
SEN042,2026-08-15 17:07:08,25.3,42.7,77.0,False,1,0,1
SEN030,2026-04-25 17:59:16,37.1,49.28,70.0,False,0,1,1
SEN049,2026-08-14 08:33:33,33.6,39.4,55.0,False,0,0,1
UNKNOWN,2026-09-07 13:54:15,17.78,33.7,30.0,True,0,0,1
SEN039,2026-06-28 06:41:12,29.2,4.1,89.0,False,0,0,0
SEN001,2026-01-13 02:07:44,21.2,28.19,85.0,False,0,0,0
SEN040,2026-05-16 03:08:15,39.22,9.9,41.0,True,0,1,0
SEN003,2026-03-22 16:17:00,36.6,31.5,56.0,False,0,1,1
SEN046,2026-03-31 11:45:30,35.39,23.62,85.0,True,0,1,0
SEN049,2026-05-27 13:53:05,36.22,3.5,72.0,True,0,1,0
SEN005,2026-07-25 23:41:12,16.39,9.14,42.0,True,0,0,0
SEN023,2026-08-12 17:42:43,21.39,39.9,44.0,True,0,0,1
UNKNOWN,2026-01-31 01:31:53,36.89,27.9,60.0,True,0,1,0
SEN030,2026-08-06 21:03:11,19.5,45.47,43.0,False,0,0,1
SEN025,2026-05-10 21:44:26,31.4,36.32,44.0,False,0,0,1
SEN009,2026-07-02 16:37:43,21.2,21.0,57.0,False,0,0,0
SEN048,2026-03-01 16:34:58,25.1,10.5,35.0,False,0,0,0
SEN047,2026-08-25 11:22:07,15.22,18.0,32.0,True,0,0,0
SEN049,2026-05-27 13:53:05,21.8,19.1,60.0,False,0,0,0
SEN001,2026-01-25 23:03:21,21.5,12.4,45.0,False,0,0,0
SEN024,2026-02-01 09:36:06,28.6,27.6,33.0,False,0,0,0
SEN021,2026-05-03 12:20:36,21.2,41.9,66.0,False,0,0,1
SEN036,2026-04-16 21:01:10,25.11,22.2,48.0,True,0,0,0
SEN032,2026-01-21 08:45:04,22.7,,68.0,False,0,0,0
SEN050,2026-04-25 17:19:14,18.8,,90.0,False,0,0,0
SEN005,2026-03-20 20:39:24,28.0,,42.0,False,0,0,0
SEN022,2026-02-12 14:38:47,22.8,31.8,80.0,False,0,0,1
SEN048,2026-04-10 18:30:33,34.2,43.8,55.0,False,1,0,1
SEN035,2026-09-07 15:51:43,24.22,41.3,63.0,True,0,0,1
SEN020,2026-08-04 19:57:42,32.9,28.2,33.0,False,0,0,0
SEN017,2026-06-05 00:16:53,18.9,,59.0,False,0,0,0
SEN044,2026-08-19 22:52:09,39.1,8.1,90.0,False,0,1,0
SEN006,2026-02-01 21:15:53,16.0,39.7,44.0,False,0,0,1
SEN018,2026-07-24 10:40:59,29.6,12.7,87.0,False,0,0,0
SEN002,2026-02-15 03:28:55,38.8,36.9,51.0,False,0,1,1
SEN037,2026-04-03 01:50:58,33.5,14.1,44.0,False,0,0,0
SEN036,2026-01-13 13:53:05,25.89,,60.5,True,0,0,0
SEN050,2026-01-20 08:12:07,23.89,5.08,48.0,True,0,0,0
UNKNOWN,2026-05-04 05:26:35,17.89,3.3,36.0,True,0,0,0
SEN033,2026-04-17 11:56:15,29.0,37.4,35.0,False,0,0,1
SEN019,2026-07-17 18:24:25,27.22,14.48,60.0,True,0,0,0
SEN019,2026-01-31 05:34:47,18.5,7.62,43.0,False,0,0,0
SEN013,2026-07-09 06:34:18,25.9,48.9,67.0,False,1,0,1
SEN032,2026-03-11 22:49:53,26.22,9.6,30.0,True,0,0,0
SEN043,2026-02-23 07:07:14,19.39,40.5,47.0,True,0,0,1
SEN003,2026-02-28 09:21:45,33.28,23.7,89.0,True,0,0,0
SEN004,2026-07-21 11:05:49,38.11,11.3,33.0,True,0,1,0
SEN026,2026-03-03 02:50:21,25.3,10.9,79.0,False,0,0,0
SEN041,2026-03-24 05:18:14,35.2,4.3,49.0,False,0,1,0
SEN009,2026-08-27 17:31:00,19.78,35.1,57.0,True,0,0,1
SEN016,2026-01-25 09:22:55,20.3,36.8,66.0,False,1,0,1
SEN012,2026-02-15 09:01:00,17.5,8.5,53.0,False,1,0,0
SEN050,2026-03-27 05:54:18,22.6,20.2,88.0,False,0,0,0
SEN035,2026-02-11 07:55:08,27.9,14.4,84.0,False,0,0,0
SEN005,2026-04-19 20:27:13,35.8,32.8,35.0,False,0,1,1
SEN003,2026-02-16 01:16:07,38.28,29.6,48.0,True,0,1,0
SEN031,2026-06-24 19:47:03,17.78,14.99,63.0,True,0,0,0
SEN003,2026-02-16 01:16:07,36.4,,73.0,False,0,1,0
SEN045,2026-03-17 16:44:51,29.11,37.34,30.0,True,0,0,1
SEN024,2026-06-13 04:24:43,28.78,23.8,30.0,True,0,0,0
SEN012,2026-05-08 08:51:22,28.7,32.26,77.0,False,0,0,1
SEN033,2026-04-17 11:56:15,26.2,39.0,58.0,False,0,0,1
SEN050,2026-05-31 07:33:29,36.0,10.41,94.0,False,0,1,0
SEN048,2026-08-28 01:35:06,23.39,23.4,69.0,True,0,0,0
SEN030,2026-03-08 00:14:14,24.28,16.7,70.0,True,0,0,0
SEN005,2026-06-14 03:25:37,21.5,38.86,80.0,False,0,0,1
SEN002,2026-06-22 17:07:22,38.61,17.27,56.0,True,0,1,0
UNKNOWN,2026-05-04 05:26:35,30.3,32.9,51.0,False,0,0,1
SEN033,2026-09-06 23:07:55,24.9,17.8,90.0,False,0,0,0
SEN002,2026-04-08 21:26:26,37.78,31.1,39.0,True,0,1,1
SEN016,2026-04-25 18:37:00,33.1,22.7,93.0,False,0,0,0
SEN005,2026-07-07 14:48:51,29.4,7.62,82.0,False,0,0,0
SEN007,2026-04-11 21:48:38,34.9,9.2,62.0,False,1,0,0
SEN040,2026-04-01 06:52:39,38.8,2.3,95.0,False,0,1,0
SEN018,2026-07-31 07:07:28,31.28,6.5,37.0,True,0,0,0
SEN009,2026-08-02 14:50:42,18.4,1.8,87.0,False,0,0,0
SEN037,2026-09-01 15:29:45,25.0,19.3,56.0,True,0,0,0
SEN009,2026-04-07 05:43:03,18.7,24.38,44.0,False,0,0,0
SEN045,2026-03-17 16:44:51,18.72,,65.0,True,0,0,0
SEN010,2026-08-22 22:05:07,25.2,,63.5,False,0,0,0
SEN025,2026-08-28 13:06:00,21.5,29.97,88.0,False,0,0,0
SEN003,2026-04-05 11:48:00,26.7,39.4,64.0,False,0,0,1
SEN014,2026-03-28 17:55:32,19.8,17.2,74.0,False,0,0,0
SEN048,2026-02-14 05:44:52,38.1,20.6,85.0,False,0,1,0
SEN010,2026-05-29 11:33:07,17.3,32.26,75.0,False,0,0,1
SEN001,2026-01-25 23:03:21,24.3,48.9,56.0,False,0,0,1
UNKNOWN,2026-05-22 04:36:47,17.7,10.8,66.0,False,0,0,0
SEN050,2026-03-05 20:16:56,33.8,35.5,73.0,False,0,0,1
SEN012,2026-08-12 18:36:21,24.61,48.5,67.0,True,0,0,1
SEN038,2026-03-31 18:58:05,36.3,21.7,37.0,False,0,1,0
SEN033,2026-01-06 15:28:00,33.4,15.75,54.0,False,0,0,0
SEN019,2026-04-02 20:20:59,18.7,28.7,62.0,False,0,0,0
SEN035,2026-03-29 03:34:19,38.61,30.9,54.0,True,1,1,1
SEN031,2026-02-12 03:00:30,32.39,24.38,85.0,True,0,0,0
SEN029,2026-02-10 03:16:57,17.5,9.9,75.0,True,1,0,0
SEN003,2026-01-23 01:54:30,27.3,28.7,64.0,False,0,0,0
SEN021,2026-05-11 07:45:31,36.39,29.97,43.0,True,0,1,0
SEN049,2026-03-06 11:45:09,22.72,6.6,42.0,True,0,0,0
UNKNOWN,2026-09-08 09:22:43,26.4,,52.0,False,0,0,0
SEN005,2026-03-07 08:11:43,29.89,39.5,30.0,True,0,0,1
SEN019,2026-05-10 07:13:31,19.22,22.1,82.0,True,0,0,0
SEN009,2026-05-08 20:36:50,29.5,9.2,47.0,True,0,0,0
SEN013,2026-09-07 10:55:13,18.3,9.0,56.0,False,0,0,0
SEN036,2026-01-05 02:17:19,35.8,30.3,35.0,False,0,1,1
SEN029,2026-07-04 03:04:42,32.2,36.8,83.0,False,0,0,1
SEN045,2026-01-24 11:08:54,33.78,24.7,61.0,True,0,0,0
SEN035,2026-05-20 12:37:55,35.28,2.79,88.0,True,0,1,0
SEN031,2026-07-24 18:05:53,36.89,31.2,95.0,True,0,1,1
SEN007,2026-04-20 03:22:18,21.28,,62.0,True,0,0,0
SEN012,2026-08-12 18:36:21,21.61,28.7,61.0,True,0,0,0
SEN048,2026-07-12 06:55:11,36.4,40.3,47.0,False,0,1,1
SEN022,2026-07-04 10:43:43,32.9,4.6,66.0,False,0,0,0
SEN032,2026-06-19 14:06:31,23.7,3.5,38.0,False,1,0,0
SEN045,2026-01-24 11:08:54,25.5,45.9,81.0,False,1,0,1
SEN016,2026-04-25 18:37:00,39.8,19.6,64.0,False,0,1,0
SEN039,2026-06-28 06:41:12,34.61,9.4,33.0,True,0,0,0
SEN040,2026-03-31 14:58:29,23.11,,70.0,True,0,0,0
SEN022,2026-03-07 00:53:54,31.4,23.6,63.0,False,0,0,0
SEN027,2026-01-27 20:42:40,39.5,18.6,34.0,True,1,1,0
SEN029,2026-02-24 14:51:40,22.2,21.8,60.0,False,0,0,0
SEN050,2026-03-08 05:50:35,29.9,0.8,30.0,False,0,0,0
SEN034,2026-06-19 00:20:20,17.78,42.0,47.0,True,0,0,1
UNKNOWN,2026-02-03 15:30:20,19.1,39.4,59.0,False,0,0,1
SEN022,2026-03-27 22:46:33,30.28,,54.0,True,0,0,0
SEN047,2026-02-11 04:45:21,23.7,48.8,89.0,False,0,0,1
SEN033,2026-05-02 09:04:50,40.0,32.2,61.0,False,0,1,1
SEN030,2026-07-20 08:09:48,28.0,48.77,90.0,False,0,0,1
SEN030,2026-01-08 02:52:34,39.0,3.5,89.0,False,0,1,0
SEN017,2026-02-27 02:11:15,28.72,25.1,87.0,True,0,0,0
SEN032,2026-06-19 14:06:31,26.5,2.9,73.0,False,0,0,0
SEN015,2026-06-10 10:59:09,18.9,10.92,63.0,False,0,0,0
SEN037,2026-02-12 14:31:53,24.7,17.7,54.0,False,0,0,0
SEN029,2026-01-21 18:44:56,26.3,33.2,60.5,False,0,0,1
SEN042,2026-02-18 07:03:00,15.9,40.7,90.0,False,0,0,1
SEN008,2026-04-24 18:40:54,18.11,5.5,95.0,True,0,0,0
SEN018,2026-07-26 23:51:24,25.61,12.8,79.0,True,0,0,0
SEN045,2026-03-20 12:24:06,17.22,12.19,47.0,True,0,0,0
SEN035,2026-08-09 20:57:21,29.2,27.69,46.0,False,0,0,0
SEN022,2026-03-27 22:46:33,22.28,9.14,59.0,True,0,0,0
SEN019,2026-04-24 00:12:30,31.2,36.83,71.0,False,0,0,1
SEN040,2026-03-31 14:58:29,21.5,30.23,74.0,True,0,0,1
SEN030,2026-03-08 00:00:00,26.6,40.89,60.0,False,0,0,1
UNKNOWN,2026-06-18 03:08:47,15.8,18.0,38.0,False,0,0,0
SEN033,2026-05-27 16:59:26,19.7,,82.0,False,0,0,0
SEN011,2026-03-29 08:52:08,29.4,24.9,88.0,False,0,0,0
SEN016,2026-07-27 00:00:00,28.89,6.1,44.0,True,0,0,0
SEN036,2026-05-21 17:34:59,29.11,39.8,66.0,True,0,0,1
SEN040,2026-01-30 13:54:38,32.8,35.1,33.0,False,0,0,1
SEN001,2026-08-05 10:36:47,31.61,1.6,64.0,True,0,0,0
SEN031,2026-07-24 18:05:53,21.0,16.9,40.0,True,0,0,0
SEN040,2026-08-07 09:05:48,36.8,3.7,38.0,False,0,1,0
UNKNOWN,2026-06-19 08:35:07,25.11,13.21,33.0,True,0,0,0
SEN012,2026-03-30 23:35:37,36.9,37.7,60.0,False,0,1,1
SEN005,2026-08-28 20:19:00,20.22,24.89,86.0,True,0,0,0
SEN024,2026-06-13 04:24:43,26.5,24.1,79.0,True,0,0,0
SEN021,2026-08-28 20:25:32,35.9,3.3,61.0,False,0,1,0
SEN022,2026-03-30 10:56:06,31.1,38.35,58.0,False,0,0,1
SEN035,2026-01-01 11:26:16,28.8,14.9,31.0,False,0,0,0
SEN033,2026-03-15 23:33:40,15.22,35.05,93.0,True,0,0,1
SEN033,2026-03-15 23:33:40,30.5,35.4,85.0,False,0,0,1
SEN044,2026-05-28 08:00:16,27.5,26.7,54.0,True,0,0,0
SEN050,2026-04-26 15:31:06,33.72,25.6,77.0,True,0,0,0
SEN046,2026-08-21 02:24:55,31.1,34.1,35.0,False,0,0,1
SEN017,2026-06-21 23:05:40,28.5,5.08,41.0,True,0,0,0
SEN024,2026-08-15 15:12:09,22.11,39.4,60.0,True,0,0,1
SEN007,2026-08-02 12:56:08,22.9,42.93,80.0,False,0,0,1
SEN003,2026-03-23 18:54:00,32.22,31.5,54.0,True,0,0,1
SEN021,2026-01-25 09:44:51,29.72,33.7,71.0,True,0,0,1
SEN012,2026-02-02 01:49:51,35.5,21.4,64.0,False,0,1,0
SEN030,2026-05-04 23:24:08,15.72,17.27,32.0,True,0,0,0
SEN047,2026-02-11 04:45:21,18.0,43.69,88.0,False,0,0,1
SEN045,2026-08-26 04:09:31,17.4,31.9,33.0,False,0,0,1
SEN011,2026-03-29 08:52:08,31.39,44.7,49.0,True,0,0,1
SEN014,2026-05-27 13:13:10,25.28,49.53,93.0,True,0,0,1
SEN034,2026-07-10 16:24:31,28.5,38.9,50.0,True,0,0,1
SEN025,2026-06-12 13:22:35,16.7,31.3,73.0,False,0,0,1
SEN033,2026-03-04 21:31:34,26.4,15.75,30.0,False,0,0,0
SEN027,2026-06-10 13:06:13,38.9,,57.0,False,0,1,0
SEN032,2026-03-31 23:43:41,39.11,48.51,57.0,True,0,1,1
SEN045,2026-02-28 05:46:56,20.0,25.5,61.0,False,0,0,0
SEN020,2026-08-12 22:36:18,31.2,11.43,34.0,False,0,0,0
SEN009,2026-04-01 22:37:43,37.4,28.7,40.0,False,0,1,0
UNKNOWN,2026-01-11 05:07:59,18.61,29.1,49.0,True,1,0,0
SEN014,2026-01-07 19:14:51,36.3,22.35,48.0,False,0,1,0
SEN022,2026-06-23 01:13:02,27.89,16.51,41.0,True,0,0,0
SEN015,2026-03-15 15:38:07,26.39,23.1,71.0,True,1,0,0
SEN040,2026-02-07 01:41:00,37.4,41.2,85.0,False,0,1,1
SEN017,2026-04-07 09:50:38,33.3,18.2,35.0,False,0,0,0
SEN020,2026-08-12 18:52:46,27.22,46.0,82.0,True,0,0,1
SEN004,2026-01-02 23:09:49,15.5,45.9,45.0,False,0,0,1
SEN027,2026-01-06 18:14:15,15.1,2.2,41.0,False,0,0,0
SEN020,2026-01-21 18:42:06,33.5,26.42,30.0,False,0,0,0
SEN049,2026-02-12 23:03:00,26.89,22.7,71.0,True,0,0,0
SEN012,2026-06-30 01:00:08,29.0,45.97,34.0,False,0,0,1
SEN045,2026-09-08 07:12:46,37.7,14.3,93.0,False,0,1,0
SEN007,2026-07-31 02:19:00,22.7,37.9,62.0,False,0,0,1
UNKNOWN,2026-08-03 20:18:25,22.28,21.4,51.0,True,0,0,0
SEN010,2026-08-23 02:28:39,36.6,24.9,64.0,False,0,1,0
SEN036,2026-06-01 15:04:00,26.8,43.69,60.5,False,0,0,1
SEN022,2026-07-20 22:53:33,27.8,44.1,82.0,False,0,0,1
UNKNOWN,2026-05-16 07:33:40,24.5,44.8,50.0,False,0,0,1
SEN048,2026-03-28 18:12:12,30.89,14.48,80.0,True,0,0,0
SEN023,2026-03-11 21:47:11,29.28,13.0,59.0,True,0,0,0
SEN023,2026-03-08 03:18:02,25.89,4.3,48.0,True,0,0,0
SEN030,2026-05-26 05:48:00,16.9,43.0,42.0,False,0,0,1
SEN003,2026-08-08 01:54:19,35.11,3.6,49.0,True,0,1,0
SEN043,2026-06-26 20:43:50,23.72,26.1,81.0,True,0,0,0
SEN013,2026-05-11 09:00:00,35.5,6.1,82.0,False,0,1,0
SEN009,2026-02-05 05:55:04,37.0,37.3,30.0,True,0,1,1
SEN050,2026-06-03 02:11:35,29.6,33.1,83.0,False,0,0,1
SEN037,2026-06-21 23:47:40,24.9,45.21,71.0,False,0,0,1
SEN046,2026-07-04 19:33:29,38.22,3.56,42.0,True,0,1,0
SEN015,2026-08-18 01:12:44,22.1,11.18,59.0,False,0,0,0
SEN016,2026-07-27 00:00:00,17.8,37.34,79.0,False,0,0,1
SEN018,2026-07-24 04:24:51,19.39,5.8,32.0,True,0,0,0
SEN050,2026-07-20 06:07:43,18.4,32.2,71.0,False,0,0,1
SEN006,2026-08-04 06:36:25,18.2,24.7,49.0,False,1,0,0
SEN002,2026-04-08 21:26:26,37.7,1.4,55.0,False,0,1,0
SEN036,2026-04-05 01:50:15,20.3,17.0,88.0,False,0,0,0
SEN042,2026-06-01 16:03:33,20.5,11.6,64.0,False,0,0,0
SEN047,2026-02-02 19:02:02,20.28,47.9,61.0,True,0,0,1
SEN038,2026-07-26 09:15:02,18.5,21.34,83.0,True,0,0,0
SEN039,2026-07-15 10:30:51,19.5,3.3,77.0,False,0,0,0
SEN007,2026-07-10 00:17:55,19.78,21.9,48.0,True,0,0,0
SEN013,2026-05-07 22:26:57,35.1,3.81,54.0,False,0,1,0
SEN030,2026-03-27 12:52:55,17.2,19.3,33.0,False,0,0,0
SEN007,2026-07-16 23:29:17,18.28,40.1,72.0,True,1,0,1
SEN026,2026-03-03 02:50:21,23.11,34.3,48.0,True,0,0,1
SEN034,2026-05-04 00:00:00,27.61,17.2,61.0,True,0,0,0
SEN036,2026-01-31 01:46:26,27.78,27.1,58.0,True,0,0,0
SEN003,2026-08-21 06:05:42,38.7,45.72,34.0,False,0,1,1
SEN048,2026-07-24 06:00:38,31.5,31.5,89.0,True,0,0,1
SEN014,2026-01-07 19:14:51,28.5,,35.0,True,0,0,0
SEN003,2026-08-11 21:33:27,34.0,3.4,92.0,True,0,0,0
SEN043,2026-09-01 04:09:48,19.72,40.9,88.0,True,0,0,1
SEN033,2026-03-01 03:43:37,33.28,19.3,51.0,True,0,0,0
SEN010,2026-07-07 14:22:46,37.1,47.1,85.0,False,0,1,1
SEN019,2026-02-17 13:13:11,36.5,,56.0,True,0,1,0
SEN032,2026-04-26 19:26:38,37.78,18.7,31.0,True,0,1,0
SEN041,2026-09-03 16:20:50,21.28,2.7,30.0,True,0,0,0
SEN038,2026-07-23 22:39:20,29.4,,64.5,False,0,0,0
SEN045,2026-06-28 17:09:55,17.78,1.7,77.0,True,0,0,0
SEN002,2026-05-06 12:41:01,29.22,6.1,84.0,True,0,0,0
SEN046,2026-06-20 22:12:00,22.72,30.8,87.0,True,1,0,1
UNKNOWN,2026-01-09 00:27:18,28.1,45.2,42.0,False,1,0,1
SEN017,2026-01-25 23:50:53,16.0,6.1,38.0,False,0,0,0
SEN008,2026-04-17 03:08:51,27.2,30.99,58.0,False,0,0,1
SEN023,2026-06-11 21:16:00,18.78,22.6,46.0,True,0,0,0
UNKNOWN,2026-06-09 07:43:06,27.9,11.6,84.0,False,0,0,0
SEN014,2026-08-14 19:49:35,36.28,0.1,74.0,True,0,1,0
SEN025,2026-06-12 13:22:35,30.2,26.8,94.0,False,0,0,0
SEN039,2026-07-15 10:30:51,18.2,4.7,73.0,False,0,0,0
SEN034,2026-06-14 12:20:24,21.5,1.0,61.0,True,1,0,0
SEN022,2026-08-04 02:11:13,30.0,13.5,76.0,True,0,0,0
SEN028,2026-01-10 00:09:44,36.5,34.6,67.0,True,1,1,1
SEN004,2026-08-27 03:23:13,39.0,29.0,77.0,True,1,1,0
SEN004,2026-02-28 04:27:14,17.5,19.56,61.0,False,0,0,0
SEN027,2026-02-25 07:18:51,32.9,7.37,64.0,False,0,0,0
SEN005,2026-08-27 20:25:15,19.89,19.2,65.0,True,0,0,0
SEN015,2026-06-25 13:00:58,23.7,35.6,41.0,False,0,0,1
SEN006,2026-09-02 23:28:00,31.72,37.8,83.0,True,1,0,1
SEN008,2026-01-10 22:47:44,38.1,22.1,84.0,False,0,1,0
SEN025,2026-01-22 11:32:00,19.2,13.5,33.0,False,1,0,0
SEN028,2026-01-10 00:09:44,19.11,37.0,36.0,True,0,0,1
SEN037,2026-01-08 22:19:29,35.89,8.0,62.0,True,0,1,0
SEN036,2026-01-31 01:46:26,20.4,31.5,34.0,False,0,0,1
SEN044,2026-04-22 05:45:08,24.61,16.2,70.0,True,0,0,0
SEN017,2026-07-26 10:16:27,38.4,23.8,32.0,False,0,1,0
SEN007,2026-03-10 11:52:13,25.39,9.91,84.0,True,0,0,0
SEN035,2026-04-14 03:32:36,39.39,30.73,86.0,True,0,1,1
SEN016,2026-02-23 22:57:36,37.5,44.7,94.0,True,0,1,1
SEN002,2026-06-25 11:10:54,26.89,15.5,67.0,True,0,0,0
SEN001,2026-05-11 09:46:46,27.2,40.0,93.0,False,0,0,1
SEN047,2026-07-02 09:50:12,24.2,45.97,41.0,False,0,0,1
UNKNOWN,2026-06-09 07:43:06,28.0,15.9,70.0,True,0,0,0
SEN042,2026-01-24 22:52:10,30.22,48.6,44.0,True,0,0,1
SEN023,2026-08-01 03:49:02,20.5,22.1,62.0,False,0,0,0
SEN039,2026-07-09 14:21:03,35.72,25.65,69.0,True,0,1,0
SEN033,2026-08-05 14:45:10,31.2,48.7,44.0,False,0,0,1
SEN023,2026-04-25 13:13:16,37.5,38.8,63.0,True,0,1,1
SEN016,2026-01-03 20:32:25,22.8,6.7,61.0,False,0,0,0
SEN027,2026-02-22 13:31:42,36.2,8.0,71.0,False,0,1,0
SEN005,2026-08-06 15:05:55,20.89,12.6,70.0,True,0,0,0
SEN044,2026-01-28 16:48:37,36.0,26.6,64.0,False,0,1,0
SEN013,2026-07-22 23:19:16,32.28,19.9,82.0,True,0,0,0
SEN038,2026-07-23 22:39:20,22.0,21.5,79.0,True,0,0,0
SEN004,2026-05-09 22:27:01,21.1,48.77,61.0,False,0,0,1
SEN009,2026-06-08 20:20:47,29.0,28.96,74.0,False,0,0,0
SEN010,2026-07-20 05:15:42,31.9,24.4,83.0,False,0,0,0
SEN050,2026-03-23 13:35:56,27.78,47.0,54.0,True,0,0,1
SEN016,2026-06-29 19:26:59,17.5,30.5,38.0,True,0,0,1
SEN005,2026-07-09 19:34:00,26.5,5.2,72.0,False,1,0,0
SEN036,2026-08-18 10:16:31,15.72,40.39,62.0,True,0,0,1
SEN039,2026-07-09 14:21:03,35.0,,68.0,False,0,0,0
UNKNOWN,2026-07-14 04:42:33,28.5,36.7,88.0,True,0,0,1
SEN049,2026-09-05 12:09:35,24.28,17.9,94.0,True,0,0,0
SEN039,2026-01-07 21:56:00,23.22,22.9,70.0,True,0,0,0
SEN047,2026-01-02 22:34:59,32.2,24.13,94.0,False,0,0,0
SEN034,2026-03-08 02:54:36,39.1,28.0,57.0,False,0,1,0
SEN010,2026-08-23 23:33:15,19.8,48.0,44.0,False,0,0,1
SEN036,2026-08-22 10:30:10,32.5,21.34,60.5,False,0,0,0
SEN006,2026-03-19 09:46:22,15.11,24.3,68.0,True,0,0,0
SEN041,2026-05-15 23:16:53,33.2,36.07,66.0,False,0,0,1
SEN049,2026-09-05 12:09:35,32.78,31.2,45.0,True,1,0,1
UNKNOWN,2026-08-29 18:18:12,19.4,47.4,91.0,False,0,0,1
SEN033,2026-05-09 15:32:21,22.6,14.0,83.0,False,0,0,0
SEN040,2026-02-21 15:28:03,30.9,35.31,93.0,False,0,0,1
SEN015,2026-06-03 10:10:09,34.9,2.9,88.0,False,0,0,0
SEN014,2026-08-14 10:39:46,17.5,0.9,62.0,True,0,0,0
SEN008,2026-05-30 18:57:23,36.28,36.4,33.0,True,0,1,1
SEN031,2026-02-07 02:58:26,38.22,14.99,46.0,True,0,1,0
SEN018,2026-08-19 10:58:19,37.5,3.2,89.0,False,0,1,0
SEN047,2026-02-14 12:00:51,29.0,24.6,70.0,True,0,0,0
SEN020,2026-01-21 18:42:06,23.1,4.7,55.0,False,0,0,0
SEN002,2026-01-25 00:00:00,22.1,6.6,86.0,False,0,0,0
SEN014,2026-04-07 17:34:48,33.3,12.4,49.0,False,0,0,0
SEN001,2026-05-25 13:08:22,24.78,44.0,79.0,True,0,0,1
SEN043,2026-06-28 22:39:00,35.1,27.7,44.0,False,0,1,0
SEN045,2026-06-29 09:37:05,22.0,11.68,43.0,False,0,0,0
SEN039,2026-08-19 03:39:02,36.1,41.9,43.0,False,0,1,1
SEN038,2026-04-13 11:15:08,30.9,44.2,48.0,False,0,0,1
